"Run"	"Sample Name"	"Title"	"Cell_type"	"Donor"	"Assay Type"	"AvgSpotLen"	"Bases"	"BioProject"	"BioSample"	"Bytes"	"Center Name"	"Consent"	"DATASTORE filetype"	"DATASTORE provider"	"DATASTORE region"	"Experiment"	"GEO_Accession (exp)"	"Instrument"	"LibraryLayout"	"LibrarySelection"	"LibrarySource"	"Organism"	"Platform"	"ReleaseDate"	"source_name"	"SRA Study"	"discard"
"SRR5356142"	"GSM2543075"	"singles-20160726-scATAC-BM1137-GMP3high-HYC-83"	"GMP"	"BM1137"	"ATAC-seq"	152	68899624	"PRJNA379613"	"SAMN06614904"	27812470	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2652367"	"GSM2543075"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355108"	"GSM2542036"	"BM1077-MEP-Frozen-160107-4"	"MEP"	"BM1077"	"ATAC-seq"	152	82050056	"PRJNA379613"	"SAMN06615447"	30897137	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651333"	"GSM2542036"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356037"	"GSM2542970"	"singles-160808-scATAC-BM1137-GMP2mid-LS-74"	"GMP"	"BM1137"	"ATAC-seq"	152	100555600	"PRJNA379613"	"SAMN06615127"	40133059	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2652262"	"GSM2542970"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355661"	"GSM2542594"	"singles-160818-BM1137-pDC-LS-82"	"pDC"	"BM1137"	"ATAC-seq"	152	45051888	"PRJNA379613"	"SAMN06615281"	16818272	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651886"	"GSM2542594"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354377"	"GSM2541299"	"singles-20160617-scATAC-BM1077-CMP-HYC-41"	"CMP"	"BM1077"	"ATAC-seq"	152	84193712	"PRJNA379613"	"SAMN06613569"	33952251	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650602"	"GSM2541299"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354364"	"GSM2541286"	"singles-20160617-scATAC-BM1077-CMP-HYC-28"	"CMP"	"BM1077"	"ATAC-seq"	152	53410672	"PRJNA379613"	"SAMN06614553"	20521186	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650589"	"GSM2541286"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355606"	"GSM2542539"	"singles-160818-BM1137-pDC-LS-27"	"pDC"	"BM1137"	"ATAC-seq"	152	47189616	"PRJNA379613"	"SAMN06616007"	17550807	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651831"	"GSM2542539"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355163"	"GSM2542091"	"BM1077-MEP-Frozen-160107-59"	"MEP"	"BM1077"	"ATAC-seq"	152	80949272	"PRJNA379613"	"SAMN06615359"	30255834	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651388"	"GSM2542091"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356130"	"GSM2543063"	"singles-20160726-scATAC-BM1137-GMP3high-HYC-71"	"GMP"	"BM1137"	"ATAC-seq"	152	61701056	"PRJNA379613"	"SAMN06614999"	25065370	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2652355"	"GSM2543063"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355257"	"GSM2542190"	"singles-BM0828-MEP-160420-62"	"MEP"	"BM0828"	"ATAC-seq"	152	57224048	"PRJNA379613"	"SAMN06615319"	23569874	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651482"	"GSM2542190"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR3986211"	"GSM2255288"	"singles-PB1022-mono-160128-91"	"Mono"	"PB1022"	"OTHER"	152	56314176	"PRJNA299657"	"SAMN05462775"	23488387	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX1988229"	"GSM2255288"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2016-08-22T00:00:00Z"	"Monocyte"	"SRP065190"	FALSE
"SRR5355667"	"GSM2542600"	"singles-160818-BM1137-pDC-LS-88"	"pDC"	"BM1137"	"ATAC-seq"	152	53312936	"PRJNA379613"	"SAMN06615276"	19810499	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651892"	"GSM2542600"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354208"	"GSM2541130"	"BM1077-CMP-Frozen-160106-64"	"CMP"	"BM1077"	"ATAC-seq"	152	63068752	"PRJNA379613"	"SAMN06613914"	21003967	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650433"	"GSM2541130"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354688"	"GSM2541616"	"singles-20160726-scATAC-BM1214-CMP-LS-64"	"CMP"	"BM1214"	"ATAC-seq"	152	82872072	"PRJNA379613"	"SAMN06614039"	33361405	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650913"	"GSM2541616"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354347"	"GSM2541269"	"singles-20160617-scATAC-BM1077-CMP-HYC-11"	"CMP"	"BM1077"	"ATAC-seq"	152	59320584	"PRJNA379613"	"SAMN06614570"	23648973	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650572"	"GSM2541269"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355117"	"GSM2542045"	"BM1077-MEP-Frozen-160107-13"	"MEP"	"BM1077"	"ATAC-seq"	152	100880424	"PRJNA379613"	"SAMN06615438"	36718441	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651342"	"GSM2542045"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355992"	"GSM2542925"	"singles-160808-scATAC-BM1137-GMP2mid-LS-29"	"GMP"	"BM1137"	"ATAC-seq"	152	89222632	"PRJNA379613"	"SAMN06615110"	35864581	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2652217"	"GSM2542925"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354630"	"GSM2541558"	"singles-20160726-scATAC-BM1214-CMP-LS-6"	"CMP"	"BM1214"	"ATAC-seq"	152	74137544	"PRJNA379613"	"SAMN06614347"	29742983	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650855"	"GSM2541558"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356028"	"GSM2542961"	"singles-160808-scATAC-BM1137-GMP2mid-LS-65"	"GMP"	"BM1137"	"ATAC-seq"	152	90830032	"PRJNA379613"	"SAMN06615136"	36527764	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2652253"	"GSM2542961"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354720"	"GSM2541648"	"singles-20160726-scATAC-BM1214-CMP-LS-96"	"CMP"	"BM1214"	"ATAC-seq"	152	43976792	"PRJNA379613"	"SAMN06614665"	17578932	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650945"	"GSM2541648"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355591"	"GSM2542524"	"singles-160818-BM1137-pDC-LS-12"	"pDC"	"BM1137"	"ATAC-seq"	152	49482080	"PRJNA379613"	"SAMN06615423"	18247941	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651816"	"GSM2542524"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355271"	"GSM2542204"	"singles-BM0828-MEP-160420-76"	"MEP"	"BM0828"	"ATAC-seq"	152	104742440	"PRJNA379613"	"SAMN06615305"	42373754	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651496"	"GSM2542204"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354623"	"GSM2541551"	"singles-160822-BM1137-CMP-LS-95"	"CMP"	"BM1137"	"ATAC-seq"	152	65717960	"PRJNA379613"	"SAMN06614355"	24228400	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650848"	"GSM2541551"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354565"	"GSM2541493"	"singles-160822-BM1137-CMP-LS-37"	"CMP"	"BM1137"	"ATAC-seq"	152	69537568	"PRJNA379613"	"SAMN06614625"	25529575	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650790"	"GSM2541493"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355145"	"GSM2542073"	"BM1077-MEP-Frozen-160107-41"	"MEP"	"BM1077"	"ATAC-seq"	152	88226120	"PRJNA379613"	"SAMN06614875"	33968258	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651370"	"GSM2542073"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355249"	"GSM2542182"	"singles-BM0828-MEP-160420-54"	"MEP"	"BM0828"	"ATAC-seq"	152	75740688	"PRJNA379613"	"SAMN06615327"	29954126	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651474"	"GSM2542182"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355630"	"GSM2542563"	"singles-160818-BM1137-pDC-LS-51"	"pDC"	"BM1137"	"ATAC-seq"	152	64516248	"PRJNA379613"	"SAMN06615731"	24647250	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651855"	"GSM2542563"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355601"	"GSM2542534"	"singles-160818-BM1137-pDC-LS-22"	"pDC"	"BM1137"	"ATAC-seq"	152	43807616	"PRJNA379613"	"SAMN06615172"	16314870	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2651826"	"GSM2542534"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354603"	"GSM2541531"	"singles-160822-BM1137-CMP-LS-75"	"CMP"	"BM1137"	"ATAC-seq"	152	59579896	"PRJNA379613"	"SAMN06614432"	22326123	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650828"	"GSM2541531"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354539"	"GSM2541467"	"singles-160822-BM1137-CMP-LS-11"	"CMP"	"BM1137"	"ATAC-seq"	152	65277920	"PRJNA379613"	"SAMN06613866"	23861679	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650764"	"GSM2541467"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354884"	"GSM2541812"	"BM1077-GMP-Frozen-160107-68"	"GMP"	"BM1077"	"ATAC-seq"	152	64178352	"PRJNA379613"	"SAMN06616146"	21635793	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651109"	"GSM2541812"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355381"	"GSM2542314"	"singles-MEP-141017-90"	"MEP"	"BM4983"	"ATAC-seq"	152	134727480	"PRJNA379613"	"SAMN06615483"	59361110	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651606"	"GSM2542314"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5353947"	"GSM2540869"	"BM1077-MPP-Frozen-160105-91"	"MPP"	"BM1077"	"ATAC-seq"	152	53190424	"PRJNA379613"	"SAMN06614061"	17541081	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650172"	"GSM2540869"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355580"	"GSM2542513"	"singles-160818-BM1137-pDC-LS-1"	"pDC"	"BM1137"	"ATAC-seq"	152	47316992	"PRJNA379613"	"SAMN06615781"	17680193	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651805"	"GSM2542513"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355254"	"GSM2542187"	"singles-BM0828-MEP-160420-59"	"MEP"	"BM0828"	"ATAC-seq"	152	81999896	"PRJNA379613"	"SAMN06615322"	33339471	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651479"	"GSM2542187"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355162"	"GSM2542090"	"BM1077-MEP-Frozen-160107-58"	"MEP"	"BM1077"	"ATAC-seq"	152	92981136	"PRJNA379613"	"SAMN06615360"	34721951	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651387"	"GSM2542090"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356034"	"GSM2542967"	"singles-160808-scATAC-BM1137-GMP2mid-LS-71"	"GMP"	"BM1137"	"ATAC-seq"	152	71628632	"PRJNA379613"	"SAMN06615130"	28705230	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2652259"	"GSM2542967"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355153"	"GSM2542081"	"BM1077-MEP-Frozen-160107-49"	"MEP"	"BM1077"	"ATAC-seq"	152	86967408	"PRJNA379613"	"SAMN06614867"	31905944	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651378"	"GSM2542081"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354057"	"GSM2540979"	"singles-BM0828-LMPP-frozen-151105-9"	"LMPP"	"BM0828"	"ATAC-seq"	152	79055960	"PRJNA379613"	"SAMN06613632"	30068209	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650282"	"GSM2540979"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR3986189"	"GSM2255266"	"singles-PB1022-mono-160128-69"	"Mono"	"PB1022"	"OTHER"	152	39682032	"PRJNA299657"	"SAMN05462797"	16494650	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX1988207"	"GSM2255266"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2016-08-22T00:00:00Z"	"Monocyte"	"SRP065190"	FALSE
"SRR5355675"	"GSM2542608"	"singles-160818-BM1137-pDC-LS-96"	"pDC"	"BM1137"	"ATAC-seq"	152	53290592	"PRJNA379613"	"SAMN06615267"	19283930	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651900"	"GSM2542608"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR3986103"	"GSM2255180"	"BM1077-LMPP-Frozen-160107-79"	"LMPP"	"BM1077"	"OTHER"	152	72797208	"PRJNA299657"	"SAMN05463014"	24620344	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX1988121"	"GSM2255180"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2016-08-22T00:00:00Z"	"LMPP"	"SRP065190"	FALSE
"SRR5354080"	"GSM2541002"	"singles-BM0828-LMPP-frozen-151105-32"	"LMPP"	"BM0828"	"ATAC-seq"	152	59562416	"PRJNA379613"	"SAMN06613612"	22997800	"GEO"	"public"	"sra,fastq"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650305"	"GSM2541002"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355986"	"GSM2542919"	"singles-160808-scATAC-BM1137-GMP2mid-LS-23"	"GMP"	"BM1137"	"ATAC-seq"	152	32131432	"PRJNA379613"	"SAMN06615834"	12874442	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2652211"	"GSM2542919"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355215"	"GSM2542148"	"singles-BM0828-MEP-160420-20"	"MEP"	"BM0828"	"ATAC-seq"	152	76051832	"PRJNA379613"	"SAMN06615301"	31699634	"GEO"	"public"	"sra,fastq"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2651440"	"GSM2542148"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354423"	"GSM2541345"	"singles-20160617-scATAC-BM1077-CMP-HYC-87"	"CMP"	"BM1077"	"ATAC-seq"	152	74268264	"PRJNA379613"	"SAMN06613892"	29228400	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650648"	"GSM2541345"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355296"	"GSM2542229"	"singles-MEP-141017-5"	"MEP"	"BM4983"	"ATAC-seq"	152	100398128	"PRJNA379613"	"SAMN06615749"	43759974	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651521"	"GSM2542229"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354396"	"GSM2541318"	"singles-20160617-scATAC-BM1077-CMP-HYC-60"	"CMP"	"BM1077"	"ATAC-seq"	152	72967296	"PRJNA379613"	"SAMN06613551"	28643558	"GEO"	"public"	"sra,fastq"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2650621"	"GSM2541318"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355618"	"GSM2542551"	"singles-160818-BM1137-pDC-LS-39"	"pDC"	"BM1137"	"ATAC-seq"	152	45959328	"PRJNA379613"	"SAMN06615774"	17012791	"GEO"	"public"	"fastq,sra"	"s3,gs"	"s3.us-east-1,gs.US"	"SRX2651843"	"GSM2542551"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354367"	"GSM2541289"	"singles-20160617-scATAC-BM1077-CMP-HYC-31"	"CMP"	"BM1077"	"ATAC-seq"	152	79000936	"PRJNA379613"	"SAMN06614550"	30552192	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650592"	"GSM2541289"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354652"	"GSM2541580"	"singles-20160726-scATAC-BM1214-CMP-LS-28"	"CMP"	"BM1214"	"ATAC-seq"	152	60329864	"PRJNA379613"	"SAMN06614385"	24117391	"GEO"	"public"	"fastq,sra"	"gs,s3"	"gs.US,s3.us-east-1"	"SRX2650877"	"GSM2541580"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5356022"	"GSM2542955"	"singles-160808-scATAC-BM1137-GMP2mid-LS-59"	"GMP"	"BM1137"	"ATAC-seq"	152	58295344	"PRJNA379613"	"SAMN06615142"	23419980	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2652247"	"GSM2542955"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354577"	"GSM2541505"	"singles-160822-BM1137-CMP-LS-49"	"CMP"	"BM1137"	"ATAC-seq"	152	82704568	"PRJNA379613"	"SAMN06614613"	30032842	"GEO"	"public"	"fastq,sra"	"s3,gs"	"gs.US,s3.us-east-1"	"SRX2650802"	"GSM2541505"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5355123"	"GSM2542051"	"BM1077-MEP-Frozen-160107-19"	"MEP"	"BM1077"	"ATAC-seq"	152	92744624	"PRJNA379613"	"SAMN06615432"	33544948	"GEO"	"public"	"sra,fastq"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2651348"	"GSM2542051"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
"SRR5354619"	"GSM2541547"	"singles-160822-BM1137-CMP-LS-91"	"CMP"	"BM1137"	"ATAC-seq"	152	56095904	"PRJNA379613"	"SAMN06614353"	20747878	"GEO"	"public"	"fastq,sra"	"gs,s3"	"s3.us-east-1,gs.US"	"SRX2650844"	"GSM2541547"	"NextSeq 500"	"PAIRED"	"other"	"GENOMIC"	"Homo sapiens"	"ILLUMINA"	"2018-04-29T00:00:00Z"	"Bone Marrow CD34+"	"SRP102089"	FALSE
